time_s,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,q_state_0,q_state_1,q_state_2,q_state_3,q_state_4,q_state_5,q_state_6,dq_state_0,dq_state_1,dq_state_2,dq_state_3,dq_state_4,dq_state_5,dq_state_6
31.928966,0.778326,0.815190,-1.612779,1.127294,-0.210714,0.516467,0.019802,0.271075,-0.150015,0.177448,0.050450,-0.212728,0.343991,-0.114018,-1.186217,0.011328,1.779443,-1.930374,-1.378444,1.229825,-1.518399,0.329171,0.070012,-0.461082,0.037690,0.001451,-0.000855,0.001367
31.930015,0.775419,0.817408,-1.615878,1.130858,-0.208256,0.515503,0.021522,0.288707,-0.158041,0.195134,0.055541,-0.211675,0.345275,-0.113815,-1.185885,0.011401,1.778982,-1.930335,-1.378443,1.229824,-1.518401,0.329187,0.070490,-0.461671,0.037342,0.001967,-0.000742,0.000368
31.931158,0.771506,0.821807,-1.617120,1.135348,-0.206431,0.515790,0.022192,0.295500,-0.159305,0.202039,0.060444,-0.210916,0.345669,-0.113622,-1.185549,0.011472,1.778513,-1.930295,-1.378442,1.229825,-1.518405,0.331273,0.070661,-0.462473,0.038834,0.001778,0.000152,-0.000608
31.931973,0.776669,0.819391,-1.612350,1.138270,-0.202894,0.515858,0.022937,0.293203,-0.154891,0.199907,0.064304,-0.210308,0.345323,-0.113407,-1.185208,0.011540,1.778040,-1.930252,-1.378441,1.229826,-1.518402,0.334207,0.069959,-0.464878,0.039829,0.002435,-0.000231,0.000728
31.933004,0.772933,0.821129,-1.608533,1.142861,-0.200715,0.515194,0.023779,0.287088,-0.148054,0.194018,0.066484,-0.209607,0.344693,-0.113127,-1.184883,0.011615,1.777570,-1.930209,-1.378443,1.229826,-1.518402,0.331282,0.071950,-0.467817,0.040531,0.000671,-0.000353,0.001128
31.933982,0.772781,0.820144,-1.610953,1.146751,-0.198132,0.515836,0.025399,0.286535,-0.144826,0.193763,0.067170,-0.208522,0.344544,-0.112767,-1.184546,0.011689,1.777089,-1.930169,-1.378443,1.229827,-1.518399,0.333720,0.072276,-0.471801,0.040859,0.000754,0.000239,0.001839
31.934972,0.766745,0.823805,-1.610848,1.153266,-0.195541,0.515563,0.025328,0.294519,-0.147341,0.202058,0.066860,-0.207015,0.345087,-0.112345,-1.184208,0.011764,1.776620,-1.930126,-1.378444,1.229827,-1.518400,0.334042,0.073876,-0.472363,0.041546,0.000303,-0.000484,0.000868
31.936087,0.766379,0.824656,-1.616716,1.155318,-0.193638,0.516728,0.027987,0.306726,-0.152956,0.214520,0.066799,-0.205376,0.345951,-0.111884,-1.183866,0.011837,1.776140,-1.930090,-1.378445,1.229827,-1.518392,0.337368,0.073164,-0.474189,0.039790,-0.000126,-0.000270,0.003317
31.937041,0.770844,0.825261,-1.617644,1.160578,-0.192551,0.517229,0.028530,0.317365,-0.157957,0.225370,0.067608,-0.203857,0.346670,-0.111422,-1.183523,0.011909,1.775661,-1.930041,-1.378441,1.229825,-1.518397,0.338350,0.074153,-0.473963,0.042975,0.000376,-0.001512,0.000571
31.938071,0.760653,0.828465,-1.618160,1.165465,-0.189147,0.517369,0.029713,0.325339,-0.161851,0.233589,0.068378,-0.202390,0.347185,-0.110997,-1.183191,0.011986,1.775186,-1.929999,-1.378441,1.229825,-1.518395,0.336321,0.074871,-0.475057,0.042108,0.001360,-0.002072,0.001738
31.939075,0.758605,0.826439,-1.621908,1.170104,-0.187424,0.516306,0.030458,0.332075,-0.165479,0.240992,0.071813,-0.199941,0.347611,-0.110274,-1.182490,0.012139,1.774222,-1.929912,-1.378442,1.229826,-1.518388,0.343063,0.076603,-0.476809,0.042135,0.000667,-0.001279,0.002593
31.940019,0.753690,0.829437,-1.618236,1.173525,-0.184489,0.516877,0.031068,0.332075,-0.165479,0.240992,0.071813,-0.199941,0.347611,-0.110274,-1.182490,0.012139,1.774222,-1.929912,-1.378442,1.229826,-1.518388,0.343063,0.076603,-0.476809,0.042135,0.000667,-0.001279,0.002593
31.941105,0.753207,0.834919,-1.622232,1.176198,-0.181137,0.516185,0.033859,0.326217,-0.162756,0.235529,0.074998,-0.199209,0.347100,-0.109985,-1.182144,0.012214,1.773739,-1.929867,-1.378441,1.229825,-1.518387,0.345552,0.076098,-0.480051,0.043043,-0.000228,-0.001925,0.003572
31.942069,0.751174,0.835785,-1.621910,1.181861,-0.179931,0.516171,0.035038,0.315521,-0.157484,0.225245,0.077669,-0.198565,0.346222,-0.109768,-1.181793,0.012286,1.773253,-1.929817,-1.378444,1.229826,-1.518396,0.346378,0.074690,-0.480445,0.045381,-0.001187,-0.001301,0.000517
31.943007,0.747629,0.838004,-1.614972,1.184782,-0.179017,0.514797,0.036009,0.300916,-0.149517,0.211047,0.079141,-0.197861,0.345075,-0.109612,-1.181440,0.012363,1.772770,-1.929776,-1.378441,1.229826,-1.518396,0.347427,0.075309,-0.482148,0.044206,-0.000310,-0.001360,0.000436
31.944043,0.745690,0.836386,-1.616482,1.188673,-0.175706,0.514641,0.036120,0.285821,-0.140757,0.196331,0.080376,-0.197108,0.343917,-0.109464,-1.181088,0.012439,1.772272,-1.929727,-1.378441,1.229829,-1.518391,0.349127,0.075198,-0.486807,0.045500,0.000814,-0.000061,0.000667
31.945076,0.737813,0.838647,-1.615689,1.193100,-0.173682,0.514305,0.038262,0.274518,-0.134192,0.185327,0.081443,-0.196206,0.343045,-0.109281,-1.180732,0.012520,1.771777,-1.929680,-1.378441,1.229829,-1.518387,0.350402,0.077158,-0.487952,0.046384,-0.000257,0.000015,0.002862
31.946018,0.737126,0.838849,-1.615270,1.198057,-0.171654,0.514085,0.039256,0.258999,-0.127161,0.170182,0.081924,-0.194095,0.341688,-0.108753,-1.180016,0.012676,1.770789,-1.929588,-1.378440,1.229830,-1.518389,0.354826,0.078070,-0.491719,0.046066,-0.000009,0.000427,0.001182
31.947157,0.733430,0.842323,-1.615193,1.204460,-0.170403,0.515487,0.040345,0.258999,-0.127161,0.170182,0.081924,-0.194095,0.341688,-0.108753,-1.180016,0.012676,1.770789,-1.929588,-1.378440,1.229830,-1.518389,0.354826,0.078070,-0.491719,0.046066,-0.000009,0.000427,0.001182
31.948025,0.728965,0.843763,-1.609770,1.207266,-0.167774,0.515129,0.041410,0.251991,-0.124700,0.163376,0.083643,-0.193261,0.341037,-0.108388,-1.179652,0.012755,1.770292,-1.929544,-1.378439,1.229826,-1.518385,0.357372,0.077686,-0.494455,0.045115,0.001223,-0.001045,0.001649
31.949062,0.726898,0.843602,-1.610849,1.212397,-0.164120,0.515189,0.041864,0.246517,-0.122839,0.158145,0.087622,-0.192680,0.340563,-0.107959,-1.179291,0.012834,1.769786,-1.929496,-1.378440,1.229826,-1.518385,0.359110,0.077796,-0.497707,0.046145,0.000473,-0.000728,0.001539
31.950041,0.725872,0.842931,-1.604725,1.213791,-0.162509,0.515073,0.043384,0.243436,-0.121958,0.155314,0.093074,-0.192207,0.340324,-0.107500,-1.178927,0.012916,1.769280,-1.929450,-1.378444,1.229828,-1.518379,0.360353,0.079011,-0.498942,0.045812,-0.000894,-0.000876,0.003037
31.951059,0.726501,0.843414,-1.609519,1.217096,-0.160423,0.514621,0.044893,0.254499,-0.130946,0.166814,0.101435,-0.190337,0.341177,-0.106681,-1.178200,0.013082,1.768267,-1.929341,-1.378442,1.229827,-1.518380,0.360654,0.081168,-0.502611,0.049924,-0.000247,-0.000433,0.001617
31.952052,0.721902,0.845634,-1.607450,1.221900,-0.158649,0.513759,0.046285,0.254499,-0.130946,0.166814,0.101435,-0.190337,0.341177,-0.106681,-1.178200,0.013082,1.768267,-1.929341,-1.378442,1.229827,-1.518380,0.360654,0.081168,-0.502611,0.049924,-0.000247,-0.000433,0.001617
31.953083,0.717220,0.844659,-1.604338,1.226633,-0.157270,0.514644,0.048171,0.268842,-0.141146,0.181291,0.102030,-0.188628,0.342229,-0.106382,-1.177830,0.013163,1.767760,-1.929293,-1.378443,1.229826,-1.518376,0.362930,0.081104,-0.505143,0.049621,0.000158,0.000369,0.001136
31.954149,0.713397,0.847031,-1.607370,1.228675,-0.155976,0.514091,0.048324,0.285315,-0.152319,0.197810,0.101984,-0.186736,0.343402,-0.106138,-1.177460,0.013248,1.767246,-1.929243,-1.378441,1.229823,-1.518378,0.365399,0.082680,-0.508378,0.049594,0.001001,-0.000587,-0.000230
31.955073,0.714861,0.843991,-1.606425,1.234126,-0.154428,0.513629,0.050024,0.302023,-0.163239,0.214505,0.101776,-0.184810,0.344583,-0.105926,-1.177087,0.013329,1.766729,-1.929185,-1.378437,1.229821,-1.518376,0.367542,0.082675,-0.508724,0.052269,0.001990,-0.000078,0.001973
31.956044,0.712581,0.847525,-1.599481,1.235184,-0.151879,0.515245,0.051058,0.336244,-0.185121,0.248881,0.100044,-0.180889,0.347092,-0.105508,-1.176355,0.013503,1.765695,-1.929076,-1.378432,1.229820,-1.518372,0.367543,0.084193,-0.514707,0.053961,0.001959,-0.001382,0.000888
31.956970,0.708308,0.849660,-1.594243,1.240147,-0.148026,0.514612,0.052317,0.360638,-0.199506,0.273412,0.098585,-0.178669,0.349070,-0.105260,-1.175981,0.013587,1.765164,-1.929024,-1.378436,1.229824,-1.518372,0.369295,0.084013,-0.517982,0.053011,0.000143,-0.000811,0.000524
31.958015,0.712249,0.850055,-1.592183,1.243749,-0.146036,0.514483,0.053234,0.360638,-0.199506,0.273412,0.098585,-0.178669,0.349070,-0.105260,-1.175981,0.013587,1.765164,-1.929024,-1.378436,1.229824,-1.518372,0.369295,0.084013,-0.517982,0.053011,0.000143,-0.000811,0.000524
31.959065,0.717026,0.847018,-1.588674,1.244670,-0.144478,0.513539,0.053927,0.392057,-0.216738,0.304981,0.097230,-0.176204,0.351736,-0.104943,-1.175621,0.013673,1.764641,-1.928968,-1.378433,1.229824,-1.518370,0.367602,0.084919,-0.520667,0.054060,0.000423,-0.000758,0.001126
31.959974,0.717632,0.848225,-1.585295,1.248680,-0.141188,0.514167,0.055924,0.434536,-0.239936,0.347681,0.095362,-0.173284,0.355360,-0.104543,-1.175258,0.013763,1.764106,-1.928903,-1.378432,1.229825,-1.518364,0.365499,0.087509,-0.523992,0.057600,0.001140,0.000111,0.002169
31.961017,0.709585,0.851571,-1.584292,1.254890,-0.138173,0.513237,0.056218,0.491778,-0.272226,0.405162,0.091311,-0.169609,0.360178,-0.104082,-1.174890,0.013850,1.763580,-1.928847,-1.378432,1.229822,-1.518366,0.365048,0.087798,-0.526664,0.057721,-0.000074,-0.000580,0.000371
31.962061,0.711882,0.858819,-1.587476,1.261012,-0.136455,0.513560,0.057634,0.559028,-0.310490,0.472576,0.086213,-0.165470,0.365775,-0.103582,-1.174513,0.013938,1.763042,-1.928792,-1.378433,1.229824,-1.518356,0.369941,0.087512,-0.529898,0.057142,-0.000448,0.000270,0.002516
31.963061,0.710832,0.858131,-1.590488,1.265779,-0.133355,0.514426,0.059273,0.686753,-0.379095,0.600632,0.082339,-0.158069,0.376402,-0.102544,-1.173769,0.014111,1.761965,-1.928677,-1.378433,1.229819,-1.518352,0.370828,0.086994,-0.531847,0.057164,-0.000132,-0.001065,0.001727
31.964042,0.710139,0.864635,-1.596169,1.267969,-0.132858,0.514378,0.060777,0.686753,-0.379095,0.600632,0.082339,-0.158069,0.376402,-0.102544,-1.173769,0.014111,1.761965,-1.928677,-1.378433,1.229819,-1.518352,0.370828,0.086994,-0.531847,0.057164,-0.000132,-0.001065,0.001727
31.965083,0.702336,0.859721,-1.593198,1.273284,-0.129995,0.513985,0.062624,0.776677,-0.421211,0.691360,0.084531,-0.152600,0.384177,-0.101686,-1.173003,0.014288,1.760896,-1.928552,-1.378431,1.229824,-1.518350,0.376282,0.088862,-0.535484,0.060151,0.001566,-0.000796,0.000316
31.966006,0.704205,0.863777,-1.595230,1.276917,-0.128191,0.512541,0.063777,0.805562,-0.433663,0.720733,0.084686,-0.150385,0.386790,-0.101339,-1.172630,0.014373,1.760353,-1.928490,-1.378429,1.229824,-1.518348,0.375554,0.087948,-0.536045,0.061212,0.002065,0.000584,0.000435
31.967069,0.707478,0.864603,-1.594004,1.281327,-0.124395,0.512215,0.065181,0.805562,-0.433663,0.720733,0.084686,-0.150385,0.386790,-0.101339,-1.172630,0.014373,1.760353,-1.928490,-1.378429,1.229824,-1.518348,0.375554,0.087948,-0.536045,0.061212,0.002065,0.000584,0.000435
31.968060,0.713348,0.862454,-1.594956,1.287770,-0.121753,0.511126,0.066073,0.829389,-0.444442,0.745194,0.084045,-0.148316,0.388972,-0.101010,-1.172257,0.014464,1.759804,-1.928428,-1.378430,1.229827,-1.518343,0.374884,0.088967,-0.539446,0.062411,0.000935,0.000797,0.000395
31.969047,0.701981,0.868259,-1.596229,1.292318,-0.119701,0.511777,0.066679,0.855450,-0.458023,0.772062,0.083034,-0.146161,0.391295,-0.100662,-1.171892,0.014560,1.759261,-1.928370,-1.378429,1.229830,-1.518338,0.372630,0.091233,-0.541160,0.061173,0.000779,0.001797,0.001199
31.970131,0.704942,0.866216,-1.595701,1.298318,-0.117041,0.510477,0.068189,0.884340,-0.474852,0.801827,0.083009,-0.144045,0.393773,-0.100263,-1.171502,0.014649,1.758714,-1.928306,-1.378429,1.229830,-1.518331,0.378770,0.089556,-0.542637,0.061709,0.001220,0.001050,0.002554
31.971087,0.707762,0.874071,-1.599146,1.302009,-0.113586,0.510352,0.068236,0.910166,-0.491157,0.828490,0.084624,-0.142241,0.395913,-0.099807,-1.171122,0.014744,1.758163,-1.928244,-1.378428,1.229837,-1.518331,0.378227,0.092033,-0.545853,0.061441,0.001264,0.002241,0.002359
31.972012,0.707858,0.874837,-1.600204,1.304844,-0.110541,0.510881,0.069474,0.951955,-0.520645,0.872046,0.090078,-0.139189,0.399125,-0.098774,-1.170370,0.014921,1.757060,-1.928112,-1.378430,1.229837,-1.518316,0.377387,0.090012,-0.546895,0.064322,-0.000498,0.001673,0.004666
31.973052,0.707923,0.878833,-1.604021,1.311642,-0.107493,0.510815,0.070667,0.966850,-0.532483,0.888004,0.091858,-0.137693,0.400139,-0.098240,-1.169986,0.015008,1.756514,-1.928052,-1.378428,1.229837,-1.518311,0.378079,0.089402,-0.547573,0.062996,-0.000947,0.001663,0.004992
31.974079,0.710632,0.884974,-1.603309,1.316511,-0.106304,0.512271,0.071585,0.966850,-0.532483,0.888004,0.091858,-0.137693,0.400139,-0.098240,-1.169986,0.015008,1.756514,-1.928052,-1.378428,1.229837,-1.518311,0.378079,0.089402,-0.547573,0.062996,-0.000947,0.001663,0.004992
31.974990,0.713534,0.888064,-1.607082,1.321884,-0.103413,0.513063,0.073200,0.977215,-0.541706,0.899583,0.094034,-0.136345,0.400751,-0.097722,-1.169611,0.015094,1.755955,-1.927988,-1.378427,1.229836,-1.518303,0.377476,0.087713,-0.550287,0.063486,0.000444,0.000119,0.005821
31.976051,0.715276,0.889056,-1.613914,1.326762,-0.102754,0.513752,0.073844,0.984435,-0.548494,0.908214,0.097714,-0.135210,0.401151,-0.097233,-1.169234,0.015181,1.755400,-1.927926,-1.378427,1.229835,-1.518297,0.376165,0.087279,-0.549729,0.062697,-0.000175,-0.000732,0.004940
31.977100,0.707457,0.889692,-1.615045,1.331387,-0.100012,0.513784,0.075259,0.988494,-0.553024,0.913871,0.103044,-0.134318,0.401355,-0.096776,-1.168862,0.015273,1.754855,-1.927860,-1.378422,1.229836,-1.518289,0.376278,0.088199,-0.549098,0.063327,0.001810,-0.001508,0.006427
31.978014,0.701499,0.894128,-1.619048,1.334136,-0.099024,0.513207,0.076865,0.986678,-0.554613,0.913713,0.109221,-0.133732,0.401088,-0.096342,-1.168470,0.015362,1.754298,-1.927795,-1.378421,1.229832,-1.518285,0.380900,0.089286,-0.551113,0.064143,0.001674,-0.001594,0.006318
31.979148,0.701270,0.895674,-1.629755,1.339415,-0.094276,0.512320,0.077934,0.974159,-0.550903,0.902778,0.114755,-0.133507,0.399918,-0.095921,-1.168078,0.015449,1.753752,-1.927725,-1.378417,1.229832,-1.518283,0.383844,0.088155,-0.550581,0.065847,0.002957,-0.001084,0.005487
31.980011,0.700625,0.895897,-1.629848,1.344245,-0.093499,0.510431,0.079663,0.946189,-0.539005,0.876326,0.118481,-0.133690,0.397448,-0.095498,-1.167694,0.015539,1.753204,-1.927657,-1.378419,1.229832,-1.518273,0.385149,0.088993,-0.548608,0.066498,0.001036,-0.000281,0.006301
31.980972,0.701667,0.901572,-1.633269,1.347247,-0.091355,0.510521,0.080187,0.903715,-0.519621,0.835388,0.120728,-0.134283,0.393735,-0.095053,-1.167310,0.015630,1.752648,-1.927591,-1.378415,1.229837,-1.518268,0.385268,0.089821,-0.549513,0.065838,0.002427,0.001522,0.005068
31.982005,0.699133,0.902995,-1.630434,1.351223,-0.087075,0.509647,0.081733,0.852572,-0.496007,0.785803,0.122453,-0.135187,0.389265,-0.094589,-1.166929,0.015715,1.752099,-1.927521,-1.378412,1.229838,-1.518258,0.385101,0.088203,-0.549673,0.067580,0.002653,0.001326,0.006528
31.983047,0.699511,0.907550,-1.632651,1.356453,-0.084615,0.509940,0.083048,0.798611,-0.470959,0.733342,0.123234,-0.136126,0.384558,-0.094118,-1.166539,0.015805,1.751537,-1.927448,-1.378415,1.229841,-1.518252,0.387001,0.088877,-0.553462,0.068754,0.000982,0.002112,0.006101
31.984042,0.696061,0.909300,-1.640214,1.359453,-0.080931,0.510112,0.083730,0.746694,-0.446948,0.682812,0.122761,-0.136855,0.380018,-0.093642,-1.166150,0.015888,1.750986,-1.927378,-1.378415,1.229842,-1.518245,0.387470,0.088038,-0.554897,0.068800,0.001153,0.001720,0.006180
31.985082,0.690319,0.917736,-1.644374,1.364729,-0.079719,0.511993,0.086355,0.696778,-0.423735,0.634169,0.121315,-0.137365,0.375626,-0.093160,-1.165762,0.015978,1.750432,-1.927305,-1.378417,1.229842,-1.518235,0.389650,0.088444,-0.553197,0.070706,-0.000027,0.001471,0.007397
31.986067,0.682901,0.921138,-1.644793,1.369253,-0.078724,0.511366,0.085703,0.579004,-0.363323,0.518632,0.116855,-0.138578,0.365411,-0.092193,-1.164960,0.016141,1.749318,-1.927163,-1.378408,1.229841,-1.518214,0.397003,0.085332,-0.555385,0.070991,0.002794,0.000074,0.008706
31.987036,0.686490,0.925451,-1.652701,1.372178,-0.076490,0.512855,0.087480,0.579004,-0.363323,0.518632,0.116855,-0.138578,0.365411,-0.092193,-1.164960,0.016141,1.749318,-1.927163,-1.378408,1.229841,-1.518214,0.397003,0.085332,-0.555385,0.070991,0.002794,0.000074,0.008706
31.987989,0.680137,0.926326,-1.657543,1.376269,-0.074722,0.513384,0.088760,0.506466,-0.322390,0.447244,0.115471,-0.139630,0.359308,-0.091700,-1.164566,0.016224,1.748766,-1.927087,-1.378406,1.229835,-1.518210,0.395388,0.084456,-0.553292,0.072738,0.002954,-0.001477,0.007629
31.989003,0.677557,0.931566,-1.659622,1.378881,-0.071301,0.513038,0.089940,0.427582,-0.276501,0.369662,0.114167,-0.140876,0.352823,-0.091203,-1.164158,0.016309,1.748210,-1.927013,-1.378402,1.229835,-1.518202,0.398596,0.085264,-0.552601,0.073220,0.003549,-0.002074,0.007546
31.990065,0.677541,0.936698,-1.663516,1.384912,-0.067424,0.512559,0.091261,0.343704,-0.227031,0.287214,0.112181,-0.142215,0.346088,-0.090706,-1.163758,0.016391,1.747660,-1.926935,-1.378402,1.229833,-1.518191,0.400268,0.084026,-0.553910,0.075526,0.002663,-0.001784,0.007807
31.991067,0.681346,0.941304,-1.670964,1.389914,-0.064602,0.512777,0.092173,0.257654,-0.175559,0.202664,0.109353,-0.143520,0.339344,-0.090195,-1.163353,0.016469,1.747101,-1.926861,-1.378402,1.229834,-1.518184,0.400852,0.083026,-0.554600,0.074788,0.001447,-0.001392,0.007921
31.992015,0.679938,0.942470,-1.672817,1.393972,-0.060883,0.511682,0.094020,0.094029,-0.074372,0.042240,0.106392,-0.145966,0.327055,-0.089032,-1.162557,0.016633,1.746000,-1.926707,-1.378399,1.229836,-1.518166,0.400090,0.082790,-0.553891,0.075066,-0.000221,-0.000675,0.007432
31.993048,0.679602,0.947553,-1.680532,1.396074,-0.058383,0.511457,0.093680,0.020311,-0.027604,-0.029893,0.106351,-0.146967,0.321692,-0.088374,-1.162153,0.016711,1.745443,-1.926622,-1.378399,1.229839,-1.518149,0.400698,0.081720,-0.552418,0.077855,-0.000119,-0.000559,0.010796
31.994035,0.673766,0.946872,-1.681782,1.402445,-0.056143,0.511472,0.095094,-0.049398,0.016776,-0.098202,0.105966,-0.147724,0.316611,-0.087691,-1.161746,0.016797,1.744890,-1.926547,-1.378398,1.229839,-1.518140,0.403818,0.083383,-0.553865,0.076227,0.000109,-0.000655,0.010487
31.994960,0.673949,0.950988,-1.682871,1.403407,-0.054084,0.511797,0.096215,-0.114693,0.058108,-0.162333,0.105359,-0.148249,0.311792,-0.087013,-1.161340,0.016878,1.744335,-1.926464,-1.378396,1.229838,-1.518129,0.403556,0.082509,-0.554795,0.079505,0.000355,-0.001048,0.010632
31.996055,0.672937,0.954696,-1.692505,1.408819,-0.052764,0.512661,0.097698,-0.114693,0.058108,-0.162333,0.105359,-0.148249,0.311792,-0.087013,-1.161340,0.016878,1.744335,-1.926464,-1.378396,1.229838,-1.518129,0.403556,0.082509,-0.554795,0.079505,0.000355,-0.001048,0.010632
31.997092,0.666347,0.961022,-1.688073,1.415678,-0.047262,0.512325,0.099616,-0.174913,0.095993,-0.221594,0.103863,-0.148454,0.307306,-0.086366,-1.160930,0.016957,1.743788,-1.926386,-1.378392,1.229836,-1.518120,0.404777,0.082295,-0.553022,0.079504,0.001757,-0.001990,0.010497
31.998124,0.667485,0.961502,-1.689171,1.418657,-0.046122,0.511212,0.100525,-0.231647,0.131957,-0.277541,0.102386,-0.148523,0.303082,-0.085752,-1.160518,0.017036,1.743219,-1.926313,-1.378395,1.229835,-1.518113,0.408468,0.080621,-0.557601,0.077785,-0.001145,-0.001719,0.009345
31.999129,0.669694,0.964156,-1.695721,1.423341,-0.041650,0.509436,0.102146,-0.283056,0.165257,-0.328303,0.102428,-0.148580,0.299293,-0.085156,-1.160108,0.017118,1.742653,-1.926229,-1.378391,1.229835,-1.518102,0.408226,0.081849,-0.559319,0.079715,0.000309,-0.000679,0.010209
32.000028,0.665269,0.967719,-1.693516,1.427254,-0.041768,0.510737,0.102940,-0.325387,0.193105,-0.370069,0.103143,-0.148411,0.296200,-0.084561,-1.159705,0.017201,1.742099,-1.926150,-1.378395,1.229840,-1.518095,0.407421,0.081886,-0.558204,0.079840,-0.001640,0.000996,0.009558
32.001084,0.658927,0.972722,-1.693871,1.431718,-0.038432,0.511317,0.104073,-0.358683,0.215199,-0.402867,0.103930,-0.147968,0.293779,-0.083954,-1.159289,0.017281,1.741533,-1.926071,-1.378390,1.229835,-1.518081,0.409277,0.081261,-0.560460,0.080043,0.000734,-0.000374,0.010288
32.002091,0.659862,0.972661,-1.693222,1.433452,-0.037379,0.511215,0.105617,-0.385595,0.233564,-0.429382,0.105065,-0.147399,0.291871,-0.083315,-1.158866,0.017358,1.740971,-1.925990,-1.378389,1.229836,-1.518069,0.412798,0.080313,-0.562844,0.080679,0.000011,-0.001039,0.010741
32.002959,0.656175,0.972253,-1.697087,1.438309,-0.033825,0.511626,0.105923,-0.406851,0.248650,-0.450381,0.105443,-0.146633,0.290436,-0.082650,-1.158458,0.017443,1.740398,-1.925900,-1.378383,1.229836,-1.518058,0.412555,0.081726,-0.565142,0.083539,0.001451,-0.001007,0.010243
32.004026,0.660730,0.974291,-1.693435,1.443457,-0.030279,0.510355,0.107600,-0.421430,0.259010,-0.464813,0.103834,-0.145532,0.289517,-0.081973,-1.158040,0.017528,1.739830,-1.925823,-1.378387,1.229835,-1.518044,0.413852,0.082947,-0.564000,0.082593,0.000081,-0.001488,0.011870
32.005095,0.659436,0.972851,-1.686543,1.447550,-0.026696,0.509699,0.108631,-0.427519,0.262994,-0.470791,0.101175,-0.144136,0.289229,-0.081286,-1.157632,0.017613,1.739258,-1.925741,-1.378388,1.229841,-1.518034,0.412111,0.083423,-0.568405,0.082607,-0.000763,-0.000318,0.011251
32.005973,0.657256,0.974903,-1.685601,1.449619,-0.025531,0.509936,0.110620,-0.391446,0.237805,-0.434649,0.094819,-0.139660,0.292288,-0.079983,-1.156804,0.017785,1.738088,-1.925568,-1.378387,1.229841,-1.518013,0.413922,0.085637,-0.575389,0.085312,-0.000611,-0.000068,0.010227
32.007081,0.666940,0.977845,-1.685595,1.456150,-0.022684,0.510064,0.111906,-0.347900,0.208181,-0.391055,0.090411,-0.136335,0.295729,-0.079407,-1.156407,0.017872,1.737508,-1.925485,-1.378389,1.229841,-1.517999,0.409938,0.085734,-0.578192,0.084166,-0.000665,-0.000282,0.010524
32.008042,0.664168,0.979979,-1.690721,1.461073,-0.020246,0.510545,0.113412,-0.347900,0.208181,-0.391055,0.090411,-0.136335,0.295729,-0.079407,-1.156407,0.017872,1.737508,-1.925485,-1.378389,1.229841,-1.517999,0.409938,0.085734,-0.578192,0.084166,-0.000665,-0.000282,0.010524
32.009024,0.656475,0.983683,-1.689523,1.462393,-0.018824,0.511442,0.115404,-0.231394,0.131313,-0.274076,0.084499,-0.128712,0.304892,-0.078298,-1.155569,0.018042,1.736349,-1.925311,-1.378388,1.229836,-1.517983,0.415146,0.085342,-0.579419,0.086773,0.000352,-0.001788,0.008544
32.010083,0.653078,0.990191,-1.692321,1.467514,-0.017236,0.511509,0.115946,-0.231394,0.131313,-0.274076,0.084499,-0.128712,0.304892,-0.078298,-1.155569,0.018042,1.736349,-1.925311,-1.378388,1.229836,-1.517983,0.415146,0.085342,-0.579419,0.086773,0.000352,-0.001788,0.008544
32.011112,0.653874,0.989080,-1.687696,1.471129,-0.014584,0.510633,0.117759,-0.132763,0.068593,-0.175067,0.078233,-0.121305,0.312637,-0.077147,-1.154735,0.018213,1.735166,-1.925134,-1.378380,1.229837,-1.517962,0.417101,0.085534,-0.584530,0.087704,0.001265,-0.001132,0.009231
32.011972,0.655183,0.987606,-1.679812,1.475231,-0.012167,0.509912,0.118855,-0.086461,0.040145,-0.128647,0.075007,-0.117656,0.316278,-0.076508,-1.154322,0.018303,1.734576,-1.925047,-1.378379,1.229835,-1.517951,0.415888,0.087215,-0.588969,0.087245,0.000996,-0.000472,0.009260
